FIPS,Incidence_Rate,Avg_Ann_Incidence,Recent Trend,StateFIPS,Mortality_Rate,Avg_Ann_Deaths,State,AreaName,All_Poverty,M_Poverty,F_Poverty,Med_Income,M_With,M_Without,F_With,F_Without,All_With,All_Without,POPESTIMATE2015
36107,64.4,44,falling,36,46.2,31,NY,New York,3005943.0,1326089.0,1679854.0,59269.0,8310372.0,1072464.0,9239887.0,804587.0,17550259.0,1877051.0,19795791.0
36109,57.6,54,stable,36,42.6,40,NY,New York,3005943.0,1326089.0,1679854.0,59269.0,8310372.0,1072464.0,9239887.0,804587.0,17550259.0,1877051.0,19795791.0
36111,71.5,164,stable,36,48.3,111,NY,New York,3005943.0,1326089.0,1679854.0,59269.0,8310372.0,1072464.0,9239887.0,804587.0,17550259.0,1877051.0,19795791.0
36113,71.2,66,rising,36,45.8,42,NY,New York,3005943.0,1326089.0,1679854.0,59269.0,8310372.0,1072464.0,9239887.0,804587.0,17550259.0,1877051.0,19795791.0
36115,88.7,71,falling,36,63.1,50,NY,New York,3005943.0,1326089.0,1679854.0,59269.0,8310372.0,1072464.0,9239887.0,804587.0,17550259.0,1877051.0,19795791.0
36117,72.8,84,stable,36,54.1,62,NY,New York,3005943.0,1326089.0,1679854.0,59269.0,8310372.0,1072464.0,9239887.0,804587.0,17550259.0,1877051.0,19795791.0
36119,53.2,615,stable,36,33.9,397,NY,New York,3005943.0,1326089.0,1679854.0,59269.0,8310372.0,1072464.0,9239887.0,804587.0,17550259.0,1877051.0,19795791.0
36121,68.3,34,stable,36,53.2,26,NY,New York,3005943.0,1326089.0,1679854.0,59269.0,8310372.0,1072464.0,9239887.0,804587.0,17550259.0,1877051.0,19795791.0
36123,73.2,25,stable,36,52.7,18,NY,New York,3005943.0,1326089.0,1679854.0,59269.0,8310372.0,1072464.0,9239887.0,804587.0,17550259.0,1877051.0,19795791.0
37001,71.3,131,stable,37,51.8,95,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37003,75.7,36,stable,37,51.1,24,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37005,62.4,12,stable,37,59.3,11,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37007,80.5,26,stable,37,56.3,18,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37009,70.1,30,stable,37,52.1,22,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37011,65.5,17,stable,37,49,13,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37013,83.5,58,stable,37,59.1,41,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37015,69.7,20,stable,37,49.4,14,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37017,64.1,30,stable,37,51.1,25,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37019,69.8,127,stable,37,56.8,101,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37021,66.2,211,stable,37,47,150,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37023,83.1,100,stable,37,61,73,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37025,76.9,135,stable,37,53.1,92,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37027,82.9,89,falling,37,69.1,73,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37029,41.1,5,stable,37,25.4,3,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37031,76.1,77,stable,37,62.9,63,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37033,70.4,22,rising,37,50.2,16,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37035,68.8,126,stable,37,54,99,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37037,53,52,stable,37,38.5,39,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37039,79.1,39,stable,37,57.2,28,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37041,66.1,15,stable,37,59.2,14,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37043,69.3,14,stable,37,50.3,10,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37045,72.3,90,stable,37,59.2,73,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37047,82.6,61,stable,37,63.6,46,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37049,81,103,stable,37,57,73,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37051,73.3,202,stable,37,56.6,154,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37053,78.6,22,falling,37,70.8,18,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37055,66.3,31,stable,37,41.8,18,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37057,83.9,170,stable,37,61.3,122,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37059,81.6,47,stable,37,48.3,27,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37061,62,45,stable,37,48,34,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37063,61.1,147,stable,37,46.6,110,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37065,65.8,47,stable,37,53.5,38,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37067,70.9,277,stable,37,52.9,206,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37069,76.3,53,stable,37,58.9,40,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37071,87.2,211,stable,37,63.1,150,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37073,51.8,8,stable,37,56,9,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37075,48.8,7,stable,37,35.3,5,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37077,82.3,56,stable,37,52.5,35,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37079,70.2,17,stable,37,56.9,13,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37081,70.3,367,stable,37,48.3,251,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37083,68.9,51,stable,37,52.4,39,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37085,86.3,93,stable,37,60.2,63,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37087,70.2,67,stable,37,47.7,46,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37089,59.9,109,stable,37,43.5,80,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37091,68.3,22,stable,37,48.4,16,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37093,96.9,34,stable,37,75.3,24,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37097,73.9,131,stable,37,52.2,92,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37099,64.9,33,stable,37,50.1,25,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37101,70.1,116,stable,37,58.4,94,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37103,86.4,13,stable,37,65.9,10,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37105,76.6,51,falling,37,54.7,36,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37107,73,57,stable,37,53.2,42,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37109,71.6,65,stable,37,51.8,47,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37111,88.6,54,stable,37,58.1,35,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37113,75.4,46,stable,37,57.9,35,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37115,56.5,18,stable,37,47,14,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37117,68,24,stable,37,47.2,16,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37119,59.4,452,stable,37,41.9,314,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37121,81.4,20,stable,37,63.3,16,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37123,71.3,26,stable,37,49.4,18,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37125,73.7,108,stable,37,48.5,74,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37127,72.8,85,stable,37,58,68,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37129,66.2,158,stable,37,48.7,115,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37131,72.4,24,stable,37,56.8,19,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37133,85.5,101,stable,37,61.5,70,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37135,57.5,69,stable,37,42.8,50,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37137,83.3,19,stable,37,42.2,10,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37139,68.8,32,stable,37,59.5,27,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37141,70.9,49,stable,37,51.1,36,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37143,68.9,15,stable,37,48.2,10,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37145,84.6,42,stable,37,63.4,32,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37147,62.9,95,stable,37,48,71,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37149,50.3,19,stable,37,40.8,15,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37151,86.5,147,stable,37,60.2,103,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37153,85.7,49,stable,37,64.5,37,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37155,69.2,95,stable,37,58.4,79,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37157,89.9,113,stable,37,60.2,75,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37159,85.9,144,stable,37,58.5,98,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37161,79.4,76,stable,37,56.3,54,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37163,77.7,60,stable,37,60.4,46,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37165,84.5,36,stable,37,63.6,27,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37167,80.4,64,stable,37,55.8,43,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37169,90.6,58,stable,37,65.5,41,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37171,82.9,83,stable,37,67.8,68,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37173,95.5,18,stable,37,66.8,13,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37175,53.6,33,stable,37,37.2,23,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37177,97.5,6,stable,37,60,3,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37179,62.9,113,stable,37,46.5,80,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37181,71,39,stable,37,53.2,29,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37183,55.9,406,falling,37,38.8,274,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37185,81.7,26,stable,37,71.8,23,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37187,58.6,11,stable,37,45.4,9,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37189,51.4,26,stable,37,33.5,17,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37191,76.6,105,stable,37,58.2,79,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37193,77.2,75,stable,37,58.5,57,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37195,71.2,71,stable,37,55.8,55,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37197,82.2,42,stable,37,52.6,27,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
37199,86.3,25,stable,37,53.1,15,NC,North Carolina,1667465.0,739932.0,927533.0,46868.0,3909440.0,736003.0,4350004.0,654159.0,8259444.0,1390162.0,10042802.0
38003,64.5,10,falling,38,41.8,7,ND,North Dakota,79758.0,35508.0,44250.0,57181.0,322287.0,36036.0,319858.0,28126.0,642145.0,64162.0,756927.0
38015,52.2,49,stable,38,34.4,32,ND,North Dakota,79758.0,35508.0,44250.0,57181.0,322287.0,36036.0,319858.0,28126.0,642145.0,64162.0,756927.0
38017,59.8,80,rising,38,37.3,50,ND,North Dakota,79758.0,35508.0,44250.0,57181.0,322287.0,36036.0,319858.0,28126.0,642145.0,64162.0,756927.0
38035,59.7,36,stable,38,42.6,26,ND,North Dakota,79758.0,35508.0,44250.0,57181.0,322287.0,36036.0,319858.0,28126.0,642145.0,64162.0,756927.0
38055,53.4,8,stable,38,35.1,5,ND,North Dakota,79758.0,35508.0,44250.0,57181.0,322287.0,36036.0,319858.0,28126.0,642145.0,64162.0,756927.0
38057,50.6,6,stable,38,36.8,4,ND,North Dakota,79758.0,35508.0,44250.0,57181.0,322287.0,36036.0,319858.0,28126.0,642145.0,64162.0,756927.0
38059,68.7,24,stable,38,45.2,16,ND,North Dakota,79758.0,35508.0,44250.0,57181.0,322287.0,36036.0,319858.0,28126.0,642145.0,64162.0,756927.0
38067,65.2,8,stable,38,56.7,7,ND,North Dakota,79758.0,35508.0,44250.0,57181.0,322287.0,36036.0,319858.0,28126.0,642145.0,64162.0,756927.0
38071,73.7,11,stable,38,53.2,8,ND,North Dakota,79758.0,35508.0,44250.0,57181.0,322287.0,36036.0,319858.0,28126.0,642145.0,64162.0,756927.0
38073,67.9,6,stable,38,55.3,5,ND,North Dakota,79758.0,35508.0,44250.0,57181.0,322287.0,36036.0,319858.0,28126.0,642145.0,64162.0,756927.0
38077,45.2,9,stable,38,33.2,6,ND,North Dakota,79758.0,35508.0,44250.0,57181.0,322287.0,36036.0,319858.0,28126.0,642145.0,64162.0,756927.0
38079,76.5,10,stable,38,72.2,9,ND,North Dakota,79758.0,35508.0,44250.0,57181.0,322287.0,36036.0,319858.0,28126.0,642145.0,64162.0,756927.0
38089,42.7,13,stable,38,32.4,10,ND,North Dakota,79758.0,35508.0,44250.0,57181.0,322287.0,36036.0,319858.0,28126.0,642145.0,64162.0,756927.0
38093,56.5,17,stable,38,51.2,16,ND,North Dakota,79758.0,35508.0,44250.0,57181.0,322287.0,36036.0,319858.0,28126.0,642145.0,64162.0,756927.0
38097,62,7,rising,38,41.6,5,ND,North Dakota,79758.0,35508.0,44250.0,57181.0,322287.0,36036.0,319858.0,28126.0,642145.0,64162.0,756927.0
38099,56.7,10,stable,38,42.8,8,ND,North Dakota,79758.0,35508.0,44250.0,57181.0,322287.0,36036.0,319858.0,28126.0,642145.0,64162.0,756927.0
38101,64.6,41,stable,38,44.2,29,ND,North Dakota,79758.0,35508.0,44250.0,57181.0,322287.0,36036.0,319858.0,28126.0,642145.0,64162.0,756927.0
38103,40.6,4,stable,38,45.7,4,ND,North Dakota,79758.0,35508.0,44250.0,57181.0,322287.0,36036.0,319858.0,28126.0,642145.0,64162.0,756927.0
38105,53.9,14,stable,38,46.5,12,ND,North Dakota,79758.0,35508.0,44250.0,57181.0,322287.0,36036.0,319858.0,28126.0,642145.0,64162.0,756927.0
39001,87.1,32,stable,39,74.5,27,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39003,70.4,90,stable,39,53.5,69,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39005,61.2,41,stable,39,53.5,35,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39007,79.2,103,stable,39,60,78,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39009,76.6,43,falling,39,63.1,34,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39011,68.1,40,stable,39,54.4,31,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39013,61.3,60,stable,39,51,51,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39015,106.2,58,stable,39,75.1,41,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39017,75,285,stable,39,58.5,221,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39019,79.7,31,stable,39,53.7,21,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39021,64,31,stable,39,56.2,27,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39023,76.8,139,stable,39,60.7,112,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39025,85.3,181,falling,39,61.3,127,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39027,86.6,42,stable,39,68.2,33,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39029,68.6,101,stable,39,52.3,76,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39031,74,36,stable,39,64.6,31,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39033,66.6,41,stable,39,54.4,33,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39035,68.7,1108,falling,39,51.1,838,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39037,65.9,46,stable,39,52.7,37,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39039,67.3,32,stable,39,56.6,27,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39041,61,94,stable,39,44.1,66,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39043,65,71,stable,39,54.4,59,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39045,73.6,117,falling,39,54.3,86,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39047,87.4,32,stable,39,67.7,24,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39049,70.3,736,stable,39,53.5,553,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39051,48.4,25,falling,39,45.3,24,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39053,88.7,35,stable,39,67.2,26,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39055,51.4,63,stable,39,35.2,43,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
39057,60.9,113,stable,39,43.5,81,OH,Ohio,1775836.0,791554.0,984282.0,49429.0,4945388.0,610452.0,5348904.0,498153.0,10294292.0,1108605.0,11613423.0
